Design and Implementation of Hardware-Implemented Dual-Axis Solar Tracking System for Enhanced Energy Efficiency,"This paper concentrates on the development of a closed-loop tracking of the sun that precisely follows the sun’s trajectory, allowing photovoltaic panels to capture the maximum amount of solar energy. Azimuthal and elevation-tracking mechanisms are included in the proposed system, and a feedback controller based on sensors monitors the brightness of the sun continuously as a reference signal. The controller generates a signal to operate the tracking motor with two axes, orienting the PV panel towards the sun, when the intensity exceeds a set threshold. In both east–west (E-W) and north–south (N-S) directions, the solar tracking system (STS) tracks the sun’s position independently. A dual-axis solar tracking system (DAST) was made of three 335-watt panels (each generating 1 kilowatt of power) in a PV system. Three 335-watt panels were used to successfully execute the dual-axis solar tracking system, with each panel contributing to the PV system’s overall power generation of 1 kilowatt. Overall, the PV system integration of a dual-axis solar tracking system with three 335-watt panels shows the potential for higher power output and energy efficiency. This configuration offers a viable means of maximizing the advantages of renewable energy sources and efficiently harnessing solar energy.
                            Full article",3
Experimental Analysis of Feature-Based Image Registration Methods in Combination with Different Outlier Rejection Algorithms for Histopathological Images,"Registration involves aligning two or more images by transforming one image into the coordinate system of another. Registration of histopathological slide images is a critical step in many image analysis applications including disease detection, classification, and prognosis. It is very useful in Computer-Aided Diagnosis (CAD) and allows automatic analysis of tissue images, enabling more accurate detection and prognosis than manual analysis. Due to the complexity and heterogeneity of histopathological images, registration is challenging and requires the careful consideration of various factors, such as tissue deformation, staining variation, and image noise. There are different types of registration and this work focuses on feature-based image registration specifically. A qualitative analysis of different feature detection and description methods combined with different outlier rejection methods is conducted. The four feature detection and description methods experimentally analyzed are Oriented FAST and rotated BRIEF (ORB), Binary Robust Invariant Scalable Key points (BRISK), KAZE, and Accelerated KAZE, and the three outlier rejection methods examined are Random Sample Consensus (RANSAC), Graph cut RANSAC (GC-RANSAC), and Marginalizing Sample Consensus (MAGSAC++). The results are visually and quantitively analyzed to select the method that gives the most accurate and robust registration of the histopathological dataset at hand. Several evaluation metrics, the number of key points detected, and a number of inliers are used as parameters for evaluating the performance of different feature detection–description methods and outlier rejection algorithm pairs. Among all the combinations of methods analyzed, BRISK paired with MAGSAC++ generates the most optimal registration results.
                            Full article",3
"Exploration of Zinc Oxide Nanoparticles for Efficient Photocatalytic Removal of Methylene Blue Dye: Synthesis, Characterization and Optimization","Water pollution, particularly through industrial effluents, is a significant environmental challenge. The present study explores the synthesis, characterization, and photocatalytic application of zinc oxide nanoparticles (ZnO NPs) for the degradation of Methylene Blue (MB) dye. ZnO NPs were synthesized via the hydrothermal method, and their structural and morphological features were examined using X-ray diffraction, Transmittance Electron Microscopy, and FESEM techniques. A systematic study was carried out to investigate the effects of catalyst mass dosage, initial dye concentration, and light intensity on photocatalytic degradation efficiency. Results show that the synthesized ZnO NPs are effective in MB dye degradation, and the process adheres to first-order kinetics. This work not only demonstrates the potential of ZnO NPs in addressing industrial dye pollution but also contributes valuable insights toward the development of cost-effective and environmentally sustainable water treatment solutions.
                            Full article",3
Predicting Employee Turnover: A Systematic Machine Learning Approach for Resource Conservation and Workforce Stability,"A company’s most valuable resource is its workforce, which includes each worker. Because of the crucial role that employees play in the success of an organization, measuring employee turnover rate has become one of the most important metrics that businesses are concentrating on in the modern era. Attrition may occasionally arise owing to unavoidable circumstances such as moving to a distant place, retirement, etc. But when attrition begins creating holes in the pockets of an organization, it is necessary to monitor the situation closely. When hiring new staff, a company must use a significant quantity of its available resources. The process of rehiring employees needs to be eliminated, and a strong workforce needs to be maintained, so it is necessary to adapt the analysis of systematic machine learning models. From these models, a suitable model that gauges the risk of attrition may then be selected. This not only helps an organization save money by preserving its resources but also assists in preserving the status quo of its staff.
                            Full article",3
Modeling of Barriers to the Adoption of Autonomous Vehicles: DEMATEL Method,"Autonomous vehicles (AVs) have the potential to increase safety while reducing energy use, pollution, and traffic congestion, to name a few positive effects. Industries, however, are having trouble implementing AVs. The goal of this study was to pinpoint and analyze the obstacles preventing the widespread use of AVs. To do this, a comprehensive review of the literature was conducted to identify the barriers, which were later confirmed by a panel of experts. There were five issues that needed to be addressed: a lack of infrastructure, funding limitations for manufacturing, low customer acceptance, security breach concerns, and potential employment effects. After these barriers were decided upon, the Decision-Making Trial and Evaluation Laboratory method was chosen to model them. The DEMATEL approach makes use of the expertise of groups and experts while relying on matrix tools and graph theory. It develops a visual framework that emphasizes the causal connections between various factors. A DEMATEL digraph is also presented which helps to identify which barrier is the most crucial barrier. Priority ranking was applied to the identified barriers and categorization of barriers was also performed in this study. Two categories were formed, namely, cause and effect barrier categories. Based on the results of DEMMATEL, the lack of funds for manufacturing AVs and the lack of infrastructure are the most crucial barriers to AV adoption. Industries should focus on the cause group barriers first as they run the system. By eliminating cause group barriers, the impact of effect barriers can be reduced. Implications and future directions were provided in the current study.
                            Full article",3
Investigation of Plane-Strain Fracture Toughness and Failure Analysis of AISI-4140 Alloy Steel,"AISI-4140 alloy steel is a widely used a material in various fields of engineering like automotive, aerospace, oil and gas industries, construction, and structural engineering. Its application in diverse industries is mainly due to its excellent combination of strength, toughness, and wear resistance properties. Understanding the fracture toughness of AISI-4140 alloy steel is essential for ensuring the structural integrity and reliability of engineering components made from this material. The current study focuses on the experimental evaluation of fracture toughness due to its critical role in determining the material’s resistance to fracture and crack propagation. In this research, the plane-strain fracture toughness of AISI-4140 alloy steel material is investigated. Five compact tension specimens (CT) with three different thicknesses 12.5 mm, 20 mm, and 25 mm, are prepared as per ASTM standard E 399-90. The initial pre-crack in these specimens is introduced using fatigue loading. The fracture toughness test is conducted as per established procedures, and the specimens are subjected to controlled loading until a fracture occurs. Scanning electron microscopy analysis of the fractured surfaces allowed for a detailed examination of the fracture features, including crack propagation paths and microstructural characteristics. The average fracture toughness value for the AISI-4140 alloy steel is determined as 44.8 MPa m.
                            Full article",3
An Innovative Analysis of Time Series-Based Detection Models for Improved Cancer Detection in Modern Healthcare Environments,"Early detection of cancer is important for successful treatment and improved survival of many cancer types. Technological advances have enabled researchers to develop more precise and reliable methods of cancer detection that go beyond traditional methods, such as biopsy and imaging. Through methods such as blood tests, MRI scans, and gene expression profiling, it is now possible to quickly and accurately diagnose many types of cancer. Early detection of cancer can lead to improved outcomes for patients and can even help save lives. Time series analysis is a data mining technique used to identify and analyze the temporal patterns in datasets. The proposed model reached 91.30% accuracy, 90.11% precision, 92.46% recall, and a 90.12% F1-score. This enhanced version of time series analysis incorporates multiple layers of data sources and uses advanced machine learning algorithms to identify patterns that could signal the presence of a tumor. Innovations in time series analysis for cancer detection can have a significant impact on modern healthcare. Time series analysis is a mathematical method used to analyze trends in data over multiple periods. It can be used to identify patterns that may indicate early signs of cancer.
                            Full article",3
An Efficient and Robust Method for Data Privacy and Security on a Public Cloud Using a Novel Hybrid Technique,"The end user has a cost-effective and cloud-based method of storing and retrieving their personal information through remote access using some kind of network connectivity. The user may view the data at any time and from any location they want. However, the data that are stored on the cloud may not always stay in a safe state. As the data can only be accessed by the end user via the intervention of a third party, the authenticity and integrity of the data are at risk of being compromised. It is possible for many people to utilize different Web access at the same time to access and recover their information stored on the cloud. As a consequence, a user’s sensitive data are exposed, leaked, or lost in several locations. Cryptographic methods, such as the Elliptic Curve Cryptography, have been used in the development of a great deal of different algorithms and protocols, all with the intention of preserving the confidentiality and authenticity of the data (ECC). In this research, we present a safe and efficient method for exchanging data via the cloud, while simultaneously preserving both the data’s security and their integrity. The suggested system primarily operates by combining the Elliptic Curve Cryptography (ECC) technique with the Advanced Encryption Standard (AES) method to guarantee verification and maintain the solidarity of data. The findings of the experiments demonstrate that the strategy that was presented is effective and produces superior outcomes when compared to other ways that are already in use.
                            Full article",3
An Enhanced Automation Analysis for Structural Algorithm in Agro-Industries Using IoT,"The Internet of Things (IoT) based structural algorithm for automatic agriculture refers to the system of using powerful real-time data collected from a variety of sensors with software and analytics to autonomously manage agro-ecosystems. This algorithm can be used to monitor environments, analyze data and use this knowledge to take specific actions to help farmers and producers maximize their production and profitability. This algorithm provides an unprecedented level of precision, accuracy and control over the agricultural environment, allowing greater efficiency and optimization in farming practices. It enables monitoring, scheduling, and control of different agro-ecosystem components, such as water, soil, fertilizer, light, humidity, temperature, soil pH and crop growth. The algorithm can also point to general trends and patterns in the environment, as well as offer timely advice to farmers in response to real-time conditions. The algorithm is also capable of automatically diagnosing and responding to unexpected problems, which can help prevent costly mistakes and excessive waste of water, fertilizer, energy, etc.
                            Full article",3
Spatial and Time-Series 4D Infrared Gas Cloud Imaging Reconstructed from Infrared Images Measured in Multiple Optical Paths,"Current gas leak detection systems rely on the human senses and experience. It is necessary to develop remote and wide-range gas leak monitoring systems that enable us to quantitatively estimate the gas concentration distribution and amount of leaked gas. In this research, an infrared camera was used to detect gas leakage. We developed a 4D, i.e., 3D spatial plus time-series, gas cloud imaging system, in which time-series 2D gas image data obtained in multiple optical paths were computed to reconstruct 4D gas cloud data. The 4D imaging of gas clouds was successfully accomplished in a very short computation time by applying the Elastic Net based on L1 and L2 regularization to the Fourier components of the time-series infrared gas images.
                            Full article",3
Safeguarding against Cyber Threats: Machine Learning-Based Approaches for Real-Time Fraud Detection and Prevention,"The proliferation of internet services in various industries, especially the financial sector, has increased financial fraud. Fraud detection and prevention are critical to protecting both individuals and organizations from significant financial loss. However, the lack of publicly available datasets containing fraud is a major challenge. This study aims to address these issues using advanced machine learning techniques. Known for their ability to provide insight into data, decision trees are used for real-time fraud detection. In addition, deep learning techniques and artificial neural networks (ANN) are used to detect complex fraud patterns, while logistic regression is used to model the probability of fraudulent events. The accuracy of these methods, including decision trees, logistic regression, and ANN, is fully evaluated, with accuracies of 99.8%, 99.9%, and 99.94%, respectively. These findings provide valuable guidance for companies on choosing effective anti-fraud strategies and shed light on the adaptability of algorithms to real financial contexts, contributing to machine learning-based fraud detection.
                            Full article",3
Efficient Deep Learning-Based Cyber-Attack Detection for Internet of Medical Things Devices,"The usage of IoT in the medical field, often referred to as IoMT, plays a vital role in facilitating the exchange of sensitive data among medical devices. This capability significantly contributes to enhancing the quality of patient care. However, it comes with privacy issues that compromise the security of the data collected by medical sensors, making them vulnerable to potential cyber threats such as data modification, replay attacks, etc. These attacks can lead to significant data loss or unauthorized alterations. Machine learning, particularly in cyber-attack detection systems, is crucial for identifying and classifying such attacks. Yet, the main challenge lies in adapting to the dynamic and unpredictable nature of malicious attacks and creating scalable solutions to combat them. The objective of this paper is to detect cybersecurity threats, with a particular focus on man-in-the-middle attacks that occur within the IoMT communication network. The study utilizes principal component analysis (PCA) for feature reduction and employs multi-layer perceptron to classify unforeseen cyber-attack IoT-based healthcare devices. The study evaluates the effectiveness of this proposed strategy using real-time data from the St. Louis Enhanced Healthcare Monitoring System (WUSTL-EHMS). The findings indicate that the multi-layer perceptron outperforms other tested classifiers, achieving an accuracy score of 96.39%, while also improving the performance by reducing the time complexity.
                            Full article",3
Electrochemical Sensor for Ultra-Sensitive Detection of Lead (II) Ions in Water Using Na3BiO4-Bi2O3 Mixed Oxide Nanostructures,"This study aimed to detect trace amounts of lead using Na3BiO4-Bi2O3 mixed oxide nanostructures. Scanning electron microscopy (SEM) showed the presence of nanoplates with an average thickness of 90 nm. X-ray diffraction (XRD indicated the presence of poly-crystalline Na3BiO4 and Bi2O3 in the ratio 1:4. The chemical structure of the prepared samples was also studied through X-ray photoelectron spectroscopy. These nanostructured electrodes are highly sensitive to Pb2+ ions with a limit of detection of 68 ppt (0.32 nM).
                            Full article",3
Numerical Analysis of Lid-Driven Cavity Flow Induced by Triangular Obstacles,"This research work presents a study on the flow behaviour in the lid-driven cavity (LDC) flows with triangular blocks using computational fluid dynamics techniques. The LDC flow is a widely studied problem that remains a standard for viscous incompressible fluid flows, with a range of parameters, including the Reynolds number, being explored. The finite volume method was used to discretize the domain, and simulations were computed using ANSYS FLUENT 2021 R1. The fluid flow started when the top wall is moved in the +X direction, whereas the other three walls are kept stationary. A grid independence test was performed to determine the optimum grid size and to obtain a grid-independent solution. Quantitative elements of the 2D flows in lid-driven cavities were explored for Reynolds numbers ranging from 1000 to 8000, and the results were validated against the existing literature. The consequence of different values of the Reynolds number (Re) were analyzed and examined through vorticity, streamline patterns, and kinetic energy contours. The velocity profile at the centerline was enhanced, and the vortex number and size increased with an increase in Re. The behaviour of the isolines of the vortices and the kinetic energy contours was also analyzed. The kinetic energy contours show that the high velocity of the fluid particles close to the upper wall is a significant factor affecting the maximum kinetic energy values. As the Reynolds number increased, the kinetic energy gradually increased at the boundary. This suggests that the Re considerably affects the energy values. Overall, this study provides valuable insights into the flow behaviour of lid-driven cavities and the effects of obstacles on flow patterns, contributing to the existing literature and being useful for researchers and engineers working in the field of fluid dynamics.
                            Full article",3
Bending Stresses in Profile Corrected Gears,"In the present investigation, bending stress of a profile corrected altered tooth-sums gear train, for a constant center distance, is estimated. The number of teeth altered by ±4% is considered and bending stress is estimated for 25° and 20° pressure angle gears. Since the stress concentration depends on the type of fillet radius, in this work, the bending stresses are computed in the tooth for various fillet radii generated by rack cutters such as; sharp corner tip, rounded corner tip, protuberance tip, and fully rounded tip. It is found that the bending stress is less in the tooth radius generated by a fully rounded tip cutter.
                            Full article",3
A Hybrid MCDM-Grey Wolf Optimizer Approach for Multi-Objective Parametric Optimization of μ-EDM Process,"Micro-electrical discharge machining (μ-EDM) has come up as an effective material removal process for the manufacturing of miniaturized components in modern industries. The performance and quality of the μ-EDM process mainly depend on the combination of process parameters selected. This paper attempts to demonstrate the applicability of three well-known multi-criteria decision-making (MCDM) techniques, including the Technique for Order of Preference by Similarity to Ideal Solution (TOPSIS), multi-attributive border approximation area comparison (MABAC), and complex proportional assessment (COPRAS) methods, separately hybridized with the grey wolf optimization (GWO) algorithm. The proposed hybrid optimization approaches are applied to find the optimal parametric setting of a μ-EDM process during machining on a stainless steel shim as the work material. Feed rate, capacitance, and voltage were selected as the machining control parameters, while material removal rate, surface roughness, and tool wear ratio were selected as the responses. The polynomial regression (PR) meta-models are observed as the inputs to these hybrid optimizers. The results obtained are further compared to the traditional weighted sum multi-objective optimization (WSMO) approach, which suggests that all the considered MCDM-PR-GWO approaches outperform traditional PR-WSMO-GWO approaches in obtaining better machining performance measures.
                            Full article",3
Comparative Evaluation of the Microleakage of Two Bonding Systems Pretreated with Chitosan Nanoparticles and Restored with Composite Resin: An In Vitro Study,"Class II cavity preparation was conducted on 84 recently extracted premolars. Group I consisted of teeth restored with composite and without adhesive, (n = 12). Group II consisted of teeth restored with composite using prime and bond universal adhesive (n = 36). Group III teeth were restored with composites with Scotchbond universal adhesive (n = 36). Group II and III (n = 18 each) were further subdivided into chitosan pretreated and non-pretreated groups and named as II a, II b, III a, and III b, respectively. Microleakage was tested using the fluid filtration model. The mean microleakage was least for the prime and bond universal groups pretreated with chitosan (0.00145 and 0.00205) at both time periods. This was followed by the Scotchbond universal group pretreated with chitosan group (0.00149 and 0.00203). This was followed by the prime and bond without pretreatment with chitosan groups (0.00229 and 0.00225).
                            Full article",3
A Novel Information Security Framework for Securing Big Data in Healthcare Environment Using Blockchain,"The Blockchain-based information security framework for health care big data environments is a framework designed for the secure storage, access, and transmission of health care data in big data environments. It combines the privacy and security advantages of encryption and decentralized networks offered by Blockchain technology with the scalability of distributed systems to provide an effective secure platform for big data applications. The framework is based on the principles of confidentiality and immutability to ensure the security and privacy of health care data. The framework is designed to support a wide range of information sources and use cases including patient records, clinical research, medical imaging, genomic data, and pharmaceutical trials. It is also designed to be compatible with existing distributed computing and data querying technologies such as Hadoop and Spark, which will help organizations to improve the accessibility of health care data. The Blockchain-based framework will also provide an audit trail, allowing hospitals and other organizations to better monitor and control access to their data. This will enable organizations to ensure compliance with HIPAA and other regulations, while providing enhanced confidentiality and privacy to users and patients.
                            Full article",3
The Intelligent Connection Management Model to Enhance the Security of Cloud Computers in High-Density Fog Networks,"The Cloud-Based Secured Connection Management Model (CS-CMM) for high-density fog networks is a novel approach that leverages cloud resources and the proliferation of computing power at the edge of networks. The model seeks to address the challenges encountered when managing large FoNets of numerous devices. The proposed model uses encrypted and secure connections between devices and the cloud infrastructure. This allows for comprehensive and secure management of nodes, devices, and links. The proposed model utilizes shared communication channels to allow for optimal utilization of connectivity resources, and to reduce the latency of communication. The model also utilizes secure protocols for distributed computing and secure communication, ensuring end-to-end security for all nodes. The proposed model employs self-organizing algorithms and adaptive techniques to enable rapid adaptation to changes in network density and topology. This model provides a secure, efficient, and reliable means of managing high-density fog networks.
                            Full article",3
Driving the Energy Transition: Large-Scale Electric Vehicle Use for Renewable Power Integration,"The global energy shift towards sustainability and renewable power sources is pressing. Large-scale electric vehicles (EVs) play a pivotal role in accelerating this transition. They significantly curb carbon emissions, especially when charged with renewable energy like solar or wind, resulting in near-zero carbon footprints. EVs also enhance grid flexibility, acting as mobile energy storage, stabilizing power supply. Integrating EVs into renewable systems offers demand response programs, optimizing energy use. However, extensive infrastructure development, particularly charging networks, is a significant challenge. Collaboration among governments, utility companies, and private sectors is crucial to ensure a smooth transition to electric mobility.
                            Full article",3
An Enhanced Time Series Analysis to Improve the Performance of 5G Communication Systems,"The 5G communication systems are rapidly becoming integral in numerous areas, such as user experience, productivity, and performance, due to increased bandwidth, lower latencies, and superior signal coverage. As such, ensuring a high-performance 5G network has become more important than ever before. To this end, different performance metrics, such as throughput, latency, and packet error rate, must be measured and monitored on a regular basis. Time series analysis has emerged as a promising tool to measure, diagnose, and predict the performance of 5G communication systems. By considering the time dimension of metrics such as latency, throughput, and packet error rate, time series analysis provides a comprehensive view of the system and can potentially uncover patterns that are otherwise hidden in isolated metrics. Moreover, this type of analysis can also be used to fine-tune system parameters to improve system performance, detect faults, and identify trends in the system. In this way, time series analysis is an ideal tool for understanding, optimizing, and maintaining 5G communication systems.
                            Full article",3
Plant Disease Prognosis Using Spatial-Exploitation-Based Deep-Learning Models,"There have been several initiatives taken to guarantee higher yields and higher-quality crops as the agriculture sector grows. The agriculture industry is severely impacted by plant and agricultural illnesses and deficits. Several techniques and technologies have been developed to aid in the diagnosis, management, and eventual eradication of plant diseases. The efficient and accurate identification of plant diseases could be aided by the development of a quick and accurate model. The use of deep convolutional neural networks for image categorization has greatly improved accuracy. In this paper, we present a framework for automating disease detection by the use of a tailored DL architecture. Both the Plant Village dataset and the real-time field dataset are utilized in the testing process. Our model’s results are compared to those of other spatial exploitation models. The results show that the proposed method is superior to the standard deep-learning classifier. This proves the network’s potential for usage in real-time applications by extracting high-level features that boost the efficiency and accuracy while reducing the risk introduced by a manual procedure. In order to enable a prompt reaction, and perhaps a targeted pesticide application, the suggested method has the ability to provide the early diagnoses of plant vital health.
                            Full article",3
Unveiling the Neural Mirage in the Pursuit of Transcendent Intelligence,"The paper proposes a new approach to AI, called Cognitive Artificial Intelligence (CAI), which is inspired by the human brain. CAI aims to develop AI systems that can think and act rationally, closely mirroring human cognition. The proposed approach, called Knowledge-Expanding System (KES), enables AI systems to acquire profound knowledge and evolve over time, surpassing the intellectual capacities of even the most gifted human minds. The realization of Transcendent Intelligence in AI systems has profound implications for humanity, necessitating thoughtful consideration of ethical aspects and the responsible development and deployment of Transcendent AI for the benefit of humanity.
Full article",3
Power-Yeoh: A Yeoh-Type Hyperelastic Model with Invariant I2 for Rubber-like Materials,"Rubber-based materials play an important role in various engineering and healthcare applications. Numerous hyperelastic models have been proposed in the long line of literature to model these nonlinear elastic materials. Due to the need to balance simplicity with accuracy, purely invariant I1-based models have been proposed, which possess certain limitations with respect to the accurate description of their mechanical behaviors. In this paper, we improve the Yeoh model, a classical and popular I1-based hyperelastic model with high versatility. The Yeoh model is modified by adding a generalized power-law type term. The model’s capabilities are analyzed under homogeneous deformation modes, such as uniaxial tensile, biaxial tensile and pure shear loading conditions. Experimental data pertaining to rubber-based materials are applied to the proposed hyperelastic model. Also, the interesting phenomenon of thin balloon expansion is investigated by applying the model to relevant experimental data on elastomeric balloons available in the literature. A genetic algorithm-based least squares optimization routine is carried out to determine the material constants while applying the reported experimental data. The results of curve fitting to experimental data pertaining to rubber-based materials showed the capability of the model to describe such multiaxial loading responses with acceptable accuracy (R2 ≥ 0.95). The model also showed the capability to describe both the limit-point instability and the strain stiffening in thin rubber balloons, demonstrating its versatility and suitability for modeling rubber-like materials under various applications. The model’s performance can be further extended in the future by coupling terms related to anisotropy, compressibility, damage, etc., according to requirements.
Full article",3
Advancements and Implications of Product Service Systems in the Automobile Industry: A Comprehensive Review,"This research paper explains how, in the last twenty years, the study and research of product service systems (PSSs) in the automobile sphere has experienced high growth due to its unique approach in enriching customer value and experience, strengthening product competence for both customers and providers, and facilitating improved control and management over the product lifecycle. The review of the literature for the automobile sphere is classified into four categories: (i) numbers of publications per year, (ii) journal-specific publications, (iii) year-wise publications, and (iv) growth of research based on applied techniques. The integration of additional services proves instrumental in improving product design, optimizing operations, and offering innovative new services. Additionally, this paper explains how the product service system (PSS) plays an important role in enriching outcomes from customers, efficiency of the product, and lifecycle management. Its future scope lies in integration and fostering innovative ideas, improved customer service, and performance-based contracts because PSSs can drive long-term relationships, trust, and growth in the industry. The paper emphasizes the importance of user-centered design and innovative business models. The primary objective of this review paper is to provide a comprehensive analysis of product service systems (PSSs) in the automobile industry, focusing on progress, challenges, and opportunities, with the aim of responding to the evolution of consumer behavior through innovative innovations such as digitalization and sustainability integration.
Full article",3
An Effective Network Intrusion Detection System Using Recursive Feature Elimination Technique,"Machine learning is an emerging area in research. Nowadays, researchers are utilizing machine learning across all domains to find optimal solutions. Machine learning facilitates the growth of an intrusion detection system (IDS) in the context of cyber security. These systems are proposed to identify and classify cyber-attacks on the network. However, an exhaustive assessment and performance evolution of various machine learning algorithms remains unavailable. In this study, we introduce a framework designed to nurture a versatile and efficient IDS adept at identifying and categorizing unexpected and evolving cyber threats. This is achieved through the use of Recursive Feature Elimination (RFE). In RFE, the algorithm is run recursively until a selected number of features are identified to enhance efficiency and reduce computational cost. The rapid detection of these attacks can facilitate the identification of potential intruders, and the damage will be lowered. We attained remarkable accuracies, with an average rate between 98% and 99% across all the classifiers and against all four types of attacks. The random forest and decision tree models stood out, each achieving peak accuracies of 99% in both KDD-99 and NSL-KDD Datasets.
Full article",3
Estimation of Energy Storage Capability of the Parallel Plate Capacitor Filled with Distinct Dielectric Materials,"In the present work, the behavior of parallel plate capacitors filled with different dielectric materials and having varied gaps between the plates is developed and analyzed. The capacitor model’s capacitance and energy storage characteristics are estimated numerically and analytically. The simulation results of the model developed in the Multiphysics simulation package show that the capacitance of the capacitor decreases with an increase in the gap between the plates. Similarly, energy storage capacity increases with the material’s dielectric constant, with PVDF showing enhanced storage capacity. Further, the results of both analytical and numerical methods were in good agreement. Thus, the developed model was validated. The findings can potentially advance the design and optimization of capacitor-based systems, enabling the development of improved sensors, actuators, and efficient energy storage applications.
Full article",3
Image Processing Using Feature-Based Segmentation Techniques for the Analysis of Medical Images,"Image segmentation is a fundamental task in computer vision in which an image is divided into many regions or segments, each of which corresponds to a separate object or part of an item within the image. Image segmentation’s major purpose is to simplify an image’s representation for analysis and interpretation, making it easier for a computer to comprehend and extract meaningful information from visual data. Adaptive K-means clustering is a variant of the classic K-means clustering algorithm in which the number of clusters (K) is continuously adjusted during the clustering process. Unlike classic K-means, which requires you to choose the number of clusters before executing the algorithm, adaptive K-means identifies the best number of clusters based on the features of the data. The proposed model works as follows. Firstly, pre-processing is performed by acquiring all the input images. Secondly, adaptive k-means clustering is employed for segmentation. Thirdly, important features are automatically extracted from X-ray images by making use of a feature-based image registration technique. Then, the detection of bone fractures is automatically carried out. The results are compared with those of existing studies, and it is observed that this model provides better results.
Full article",3
Integrating Pedagogical Approaches in the Study of Conic Sections Using Differential Equation and Analysis via Bayesian Inference,"In science and technology, the application of mathematics and mathematical modelling is crucial. A more conceptual and axiomatic approach has been taken in developing the narrative from geometry in the enormous history of mathematics. Mathematics is distinct from all other topics due to its use of theorems, proofs, axioms, corollaries, examples, results, and analysis. Applications of mathematics can be found, among others, in management sciences, biosciences, chemical technology, computer sciences, information technology, and the medical industry. Differentiation and its extensions are among the most frequently used branches in mathematics. Different curves are created when a plane connects with the surface of a cone. They are called conic sections. Conic sections have uses in physics and architecture, among other fields. In this study, differential equations are used to determine the conic section’s type and locate its center. The effectiveness of conventional and innovative teaching strategies is compared using Bayesian inference. The Bayesian method is employed to update the prior assumptions regarding the relative efficacy of the two approaches. Data on student performance in four different types of classes are gathered for the analysis.
Full article",3
Differential Evolution Optimized Non-Orthogonal Multiple Access for Sum Rate Maximization,"Non-orthogonal multiple access (NOMA) is a potential technology to support high network density, while satisfying the quality of service (QoS) demands. To maximize the attainable sum rate of individual users and minimize outage, the power allocation (PA) factors must be optimized. In the proposed work, a differential evolution (DE) algorithm is implemented to optimize the power factors assigned to users. The proposed optimization maximizes the sum rate by ≈5.87%≈5.87%<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><semantics><mrow><mo>≈</mo><mn>5.87</mn><mi mathvariant=""normal"">%</mi></mrow></semantics></math> to ≈12.65%≈12.65%<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><semantics><mrow><mo>≈</mo><mn>12.65</mn><mi mathvariant=""normal"">%</mi></mrow></semantics></math> compared to random PA. The near user requires ≈8.24 dBm≈8.24 dBm<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><semantics><mrow><mo>≈</mo><mn>8.24</mn><mtext> </mtext><mi mathvariant=""normal"">d</mi><mi mathvariant=""normal"">B</mi><mi mathvariant=""normal"">m</mi></mrow></semantics></math> to ≈14.13 dBm≈14.13 dBm<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><semantics><mrow><mo>≈</mo><mn>14.13</mn><mtext> </mtext><mi mathvariant=""normal"">d</mi><mi mathvariant=""normal"">B</mi><mi mathvariant=""normal"">m</mi></mrow></semantics></math> less transmit power, whereas the cell-edge user requires ≈6.56 dBm≈6.56 dBm<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><semantics><mrow><mo>≈</mo><mn>6.56</mn><mtext> </mtext><mi mathvariant=""normal"">d</mi><mi mathvariant=""normal"">B</mi><mi mathvariant=""normal"">m</mi></mrow></semantics></math> to ≈9.18 dBm≈9.18 dBm<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><semantics><mrow><mo>≈</mo><mn>9.18</mn><mtext> </mtext><mi mathvariant=""normal"">d</mi><mi mathvariant=""normal"">B</mi><mi mathvariant=""normal"">m</mi></mrow></semantics></math> less transmit power compared to random PA to attain an outage probability of 10−310−3<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""inline""><semantics><mrow><msup><mrow><mn>10</mn></mrow><mrow><mo>−</mo><mn>3</mn></mrow></msup></mrow></semantics></math>.
Full article",3
